tool,check_id,check_title,status,severity,service,resource_name,resource_id,region,description,remediation,compliance,timestamp,account_id
,storage_ensure_file_shares_soft_delete_is_enabled,Storage account has soft delete enabled for file shares,pass,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001/fileServices/default,centralindia,File share soft delete is enabled for storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) with a retention period of 7 days.,"Enable **soft delete** for all Azure file shares and choose a retention window aligned to `RPO/RTO` and data criticality (e.g., `7-90` days). Apply **least privilege** to delete actions, layer **snapshots/backup** for defense in depth, consider **resource locks**, and monitor delete events for misuse.","C5-2025: PI-03.02B | CCC-v2025.10: CCC.ObjStor.CN04.AR01 | CIS-4.0: 10.1.1 | CIS-5.0: 9.1.1 | HIPAA: 164_308_a_7_i, 164_308_a_7_ii_a | RBI-Cyber-Security-Framework: annex_i_12 | SecNumCloud-3.2: 12.5",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_minimum_tls_version_12,Storage account minimum TLS version is 1.2,pass,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has TLS version set to 1.2.,"Set the storage account `minimum TLS version` to at least `1.2` (prefer `1.3` where supported) and disable legacy protocols. Apply **defense in depth** by restricting network access, using **least privilege** credentials, and monitoring handshake failures to identify outdated clients.","C5-2025: OPS-23.01B, IAM-09.03B, CRY-04.01B, CRY-04.01AS, COS-08.02B | CCC-v2025.10: CCC.Core.CN01.AR01 | CIS-2.0: 3.15 | CIS-2.1: 3.15 | CIS-3.0: 4.15 | CIS-4.0: 10.3.7 | CIS-5.0: 9.3.6 | ENS-RD2022: mp.com.3.r2.az.tls.3 | HIPAA: 164_312_e_1, 164_312_e_2_i, 164_312_e_2_ii | MITRE-ATTACK: T1040 | NIS2: 6.7.2.i, 6.7.2.l, 12.2.2.a, 12.2.2.c | ProwlerThreatScore-1.0: 4.1.3 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 10.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_minimum_tls_version_12,Storage account minimum TLS version is 1.2,fail,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have TLS version set to 1.2.,"Set the storage account `minimum TLS version` to at least `1.2` (prefer `1.3` where supported) and disable legacy protocols. Apply **defense in depth** by restricting network access, using **least privilege** credentials, and monitoring handshake failures to identify outdated clients.","C5-2025: OPS-23.01B, IAM-09.03B, CRY-04.01B, CRY-04.01AS, COS-08.02B | CCC-v2025.10: CCC.Core.CN01.AR01 | CIS-2.0: 3.15 | CIS-2.1: 3.15 | CIS-3.0: 4.15 | CIS-4.0: 10.3.7 | CIS-5.0: 9.3.6 | ENS-RD2022: mp.com.3.r2.az.tls.3 | HIPAA: 164_312_e_1, 164_312_e_2_i, 164_312_e_2_ii | MITRE-ATTACK: T1040 | NIS2: 6.7.2.i, 6.7.2.l, 12.2.2.a, 12.2.2.c | ProwlerThreatScore-1.0: 4.1.3 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 10.2 | SOC2: cc_6_6",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_private_endpoints_in_storage_accounts,Storage account has private endpoint connections,fail,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have private endpoint connections.,"Prefer **Private Endpoints** for storage access and minimize public exposure:
- Limit or disable `Public network access`
- Use private DNS so names resolve to private IPs
- Enforce **least privilege** and **defense in depth** with segmentation and logging
- Monitor access and rotate keys/SAS *as part of routine hygiene*.","C5-2025: IAM-10.01B, IAM-10.02B | CCC-v2025.10: CCC.Core.CN05.AR04, CCC.Core.CN05.AR05, CCC.AuditLog.CN10.AR01, CCC.AuditLog.CN10.AR02 | CIS-2.0: 3.10 | CIS-2.1: 3.10 | CIS-3.0: 4.9 | CIS-4.0: 2.2.2.1, 10.3.2.1 | CIS-5.0: 9.3.2.1 | ENS-RD2022: mp.com.4.r2..az.sa.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_1 | ISO27001-2022: A.8.14 | MITRE-ATTACK: T1530 | NIS2: 1.1.1.a, 1.1.1.c, 6.7.2.i, 6.7.2.l, 11.2.2.d, 12.2.2.a | ProwlerThreatScore-1.0: 2.2.9 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 13.2 | SOC2: cc_3_3",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_private_endpoints_in_storage_accounts,Storage account has private endpoint connections,fail,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have private endpoint connections.,"Prefer **Private Endpoints** for storage access and minimize public exposure:
- Limit or disable `Public network access`
- Use private DNS so names resolve to private IPs
- Enforce **least privilege** and **defense in depth** with segmentation and logging
- Monitor access and rotate keys/SAS *as part of routine hygiene*.","C5-2025: IAM-10.01B, IAM-10.02B | CCC-v2025.10: CCC.Core.CN05.AR04, CCC.Core.CN05.AR05, CCC.AuditLog.CN10.AR01, CCC.AuditLog.CN10.AR02 | CIS-2.0: 3.10 | CIS-2.1: 3.10 | CIS-3.0: 4.9 | CIS-4.0: 2.2.2.1, 10.3.2.1 | CIS-5.0: 9.3.2.1 | ENS-RD2022: mp.com.4.r2..az.sa.1 | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_312_a_1 | ISO27001-2022: A.8.14 | MITRE-ATTACK: T1530 | NIS2: 1.1.1.a, 1.1.1.c, 6.7.2.i, 6.7.2.l, 11.2.2.d, 12.2.2.a | ProwlerThreatScore-1.0: 2.2.9 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 13.2 | SOC2: cc_3_3",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_soft_delete_is_enabled,Storage account has soft delete for containers enabled,fail,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has soft delete disabled.,Enable **container soft delete** and choose a retention window (`7-365` days) that meets your RPO. Pair with **blob soft delete** and **versioning** for layered recovery. Enforce **least privilege** on delete actions and apply resource **locks** to prevent destructive changes.,"C5-2025: PI-03.02B | CCC-v2025.10: CCC.ObjStor.CN03.AR01, CCC.ObjStor.CN03.AR02, CCC.ObjStor.CN04.AR01, CCC.ObjStor.CN04.AR02 | CIS-2.0: 3.11 | CIS-2.1: 3.11 | CIS-3.0: 4.10 | CIS-4.0: 10.2.1, 10.3.6 | CIS-5.0: 9.2.1, 9.2.2 | HIPAA: 164_308_a_7_i, 164_308_a_7_ii_a, 164_308_a_7_ii_b, 164_308_a_7_ii_c, 164_312_a_2_ii | ISO27001-2022: A.8.10 | MITRE-ATTACK: T1485 | NIS2: 4.2.2.f, 12.2.2.a, 12.2.2.b | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | RBI-Cyber-Security-Framework: annex_i_12 | SecNumCloud-3.2: 12.5, 17.6 | SOC2: cc_7_4, cc_c_1_1, cc_c_1_2, pi_1_5",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_ensure_soft_delete_is_enabled,Storage account has soft delete for containers enabled,fail,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has soft delete disabled.,Enable **container soft delete** and choose a retention window (`7-365` days) that meets your RPO. Pair with **blob soft delete** and **versioning** for layered recovery. Enforce **least privilege** on delete actions and apply resource **locks** to prevent destructive changes.,"C5-2025: PI-03.02B | CCC-v2025.10: CCC.ObjStor.CN03.AR01, CCC.ObjStor.CN03.AR02, CCC.ObjStor.CN04.AR01, CCC.ObjStor.CN04.AR02 | CIS-2.0: 3.11 | CIS-2.1: 3.11 | CIS-3.0: 4.10 | CIS-4.0: 10.2.1, 10.3.6 | CIS-5.0: 9.2.1, 9.2.2 | HIPAA: 164_308_a_7_i, 164_308_a_7_ii_a, 164_308_a_7_ii_b, 164_308_a_7_ii_c, 164_312_a_2_ii | ISO27001-2022: A.8.10 | MITRE-ATTACK: T1485 | NIS2: 4.2.2.f, 12.2.2.a, 12.2.2.b | PCI-4.0: 10.3.2.22, 3.5.1.3.27, 8.4.1.5, 8.4.2.5, 8.4.3.5, A1.1.2.18, A3.4.1.20 | RBI-Cyber-Security-Framework: annex_i_12 | SecNumCloud-3.2: 12.5, 17.6 | SOC2: cc_7_4, cc_c_1_1, cc_c_1_2, pi_1_5",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_geo_redundant_enabled,"Azure Storage account uses geo-redundant replication (GRS, GZRS, RA-GRS, or RA-GZRS)",fail,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,"Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have Geo-redundant storage enabled, it has Standard_LRS instead.","Adopt **GRS/GZRS** for critical workloads (prefer `Standard_GZRS` where supported) to achieve cross-region resilience. *If read continuity is required*, use `Standard_RAGRS` or `Standard_RAGZRS`. Define RPO/RTO, regularly test failover, and design for **defense in depth** across regions and zones.","C5-2025: PS-02.01B, PS-02.01AS, PS-02.02B, PS-02.02AS | CCC-v2025.10: CCC.Core.CN08.AR01, CCC.Core.CN08.AR02 | CIS-4.0: 10.3.12 | CIS-5.0: 9.3.11 | FedRAMP-20x-KSI-Low-25.05C: ksi-rpl | HIPAA: 164_308_a_7_i, 164_308_a_7_ii_a, 164_308_a_7_ii_b, 164_308_a_7_ii_c, 164_312_a_2_ii | RBI-Cyber-Security-Framework: annex_i_12 | SecNumCloud-3.2: 12.5, 17.2, 17.4",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_geo_redundant_enabled,"Azure Storage account uses geo-redundant replication (GRS, GZRS, RA-GRS, or RA-GZRS)",fail,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,"Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have Geo-redundant storage enabled, it has Standard_LRS instead.","Adopt **GRS/GZRS** for critical workloads (prefer `Standard_GZRS` where supported) to achieve cross-region resilience. *If read continuity is required*, use `Standard_RAGRS` or `Standard_RAGZRS`. Define RPO/RTO, regularly test failover, and design for **defense in depth** across regions and zones.","C5-2025: PS-02.01B, PS-02.01AS, PS-02.02B, PS-02.02AS | CCC-v2025.10: CCC.Core.CN08.AR01, CCC.Core.CN08.AR02 | CIS-4.0: 10.3.12 | CIS-5.0: 9.3.11 | FedRAMP-20x-KSI-Low-25.05C: ksi-rpl | HIPAA: 164_308_a_7_i, 164_308_a_7_ii_a, 164_308_a_7_ii_b, 164_308_a_7_ii_c, 164_312_a_2_ii | RBI-Cyber-Security-Framework: annex_i_12 | SecNumCloud-3.2: 12.5, 17.2, 17.4",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_infrastructure_encryption_is_enabled,Storage account has infrastructure encryption enabled,fail,low,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.,"Enable **infrastructure encryption** for accounts or scopes handling sensitive data to strengthen **defense in depth**. Plan it at creation, as the setting is immutable. Maintain strong key hygiene for service-level encryption (use CMK where appropriate, rotate, restrict access) and enforce guardrails with policy.","C5-2025: OIS-08.02B, CRY-06.01B | CCC-v2025.10: CCC.Core.CN02.AR01 | CIS-2.0: 3.2 | CIS-2.1: 3.2 | CIS-3.0: 4.3 | CIS-4.0: 10.3.1.1 | CIS-5.0: 9.3.1.1 | ENS-RD2022: op.exp.10.az.kv.2 | FedRAMP-20x-KSI-Low-25.05C: ksi-rpl, ksi-svc | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_310_d_1, 164_312_a_2_iv, 164_312_e_2_ii | ISO27001-2022: A.8.5, A.8.11, A.8.24 | MITRE-ATTACK: T1530 | NIS2: 9.2.a, 12.2.2.a, 12.2.2.b | PCI-4.0: 3.5.1.22, 8.3.2.37 | SecNumCloud-3.2: 10.1 | SOC2: cc_6_7, cc_7_5, pi_1_4, pi_1_5",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_infrastructure_encryption_is_enabled,Storage account has infrastructure encryption enabled,fail,low,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has infrastructure encryption disabled.,"Enable **infrastructure encryption** for accounts or scopes handling sensitive data to strengthen **defense in depth**. Plan it at creation, as the setting is immutable. Maintain strong key hygiene for service-level encryption (use CMK where appropriate, rotate, restrict access) and enforce guardrails with policy.","C5-2025: OIS-08.02B, CRY-06.01B | CCC-v2025.10: CCC.Core.CN02.AR01 | CIS-2.0: 3.2 | CIS-2.1: 3.2 | CIS-3.0: 4.3 | CIS-4.0: 10.3.1.1 | CIS-5.0: 9.3.1.1 | ENS-RD2022: op.exp.10.az.kv.2 | FedRAMP-20x-KSI-Low-25.05C: ksi-rpl, ksi-svc | HIPAA: 164_308_a_1_ii_b, 164_308_a_4_ii_a, 164_310_d_1, 164_312_a_2_iv, 164_312_e_2_ii | ISO27001-2022: A.8.5, A.8.11, A.8.24 | MITRE-ATTACK: T1530 | NIS2: 9.2.a, 12.2.2.a, 12.2.2.b | PCI-4.0: 3.5.1.22, 8.3.2.37 | SecNumCloud-3.2: 10.1 | SOC2: cc_6_7, cc_7_5, pi_1_4, pi_1_5",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_key_rotation_90_days,Storage account has access key expiration period set to 90 days or less,fail,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no key expiration period set.,"Enforce a `key expiration period` of `<= 90` days and automate rotation. Prefer **Microsoft Entra ID** with managed identities over Shared Key; when SAS is needed, use user-delegation SAS. Apply **least privilege**, minimize key distribution, monitor usage, rotate on suspected exposure, and disable Shared Key when feasible.","C5-2025: OPS-31.02B, IAM-08.05B, CRY-03.01B, CRY-04.01B, CRY-04.01AS, CRY-07.01B, CRY-09.02B | CCC-v2025.10: CCC.Core.CN11.AR06 | CIS-2.0: 3.4 | CIS-2.1: 3.4 | CIS-3.0: 4.4 | CIS-4.0: 10.3.1.2 | CIS-5.0: 9.3.1.2 | ENS-RD2022: op.acc.6.r1.az.eid.2 | HIPAA: 164_308_a_3_ii_c, 164_308_a_4_ii_c, 164_308_a_5_ii_d | NIS2: 9.2.c.iii, 9.2.c.iv, 11.6.2.c, 12.2.2.a",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_key_rotation_90_days,Storage account has access key expiration period set to 90 days or less,fail,medium,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no key expiration period set.,"Enforce a `key expiration period` of `<= 90` days and automate rotation. Prefer **Microsoft Entra ID** with managed identities over Shared Key; when SAS is needed, use user-delegation SAS. Apply **least privilege**, minimize key distribution, monitor usage, rotate on suspected exposure, and disable Shared Key when feasible.","C5-2025: OPS-31.02B, IAM-08.05B, CRY-03.01B, CRY-04.01B, CRY-04.01AS, CRY-07.01B, CRY-09.02B | CCC-v2025.10: CCC.Core.CN11.AR06 | CIS-2.0: 3.4 | CIS-2.1: 3.4 | CIS-3.0: 4.4 | CIS-4.0: 10.3.1.2 | CIS-5.0: 9.3.1.2 | ENS-RD2022: op.acc.6.r1.az.eid.2 | HIPAA: 164_308_a_3_ii_c, 164_308_a_4_ii_c, 164_308_a_5_ii_d | NIS2: 9.2.c.iii, 9.2.c.iv, 11.6.2.c, 12.2.2.a",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_secure_transfer_required_is_enabled,Storage account has secure transfer required enabled,pass,high,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c,centralindia,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has secure transfer required enabled.,"Enforce **HTTPS-only** on all storage accounts (`enableHttpsTrafficOnly`) and use modern TLS.
Apply **least privilege** to SAS and keys, rotate if exposure is suspected, and use **defense in depth**: prefer private endpoints, restrict public access, block `HTTP` at network controls, and ensure all clients use `https://` endpoints.","C5-2025: OIS-08.02B | CCC-v2025.10: CCC.Core.CN01.AR01, CCC.Core.CN01.AR03 | CIS-2.0: 3.1 | CIS-2.1: 3.1 | CIS-3.0: 4.1 | CIS-4.0: 10.3.4 | CIS-5.0: 9.3.4 | ENS-RD2022: mp.com.3.az.sa.1 | HIPAA: 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_1, 164_312_e_2_i, 164_312_e_2_ii | ISO27001-2022: A.8.12, A.8.14, A.8.24 | MITRE-ATTACK: T1040 | NIS2: 6.7.2.i, 6.7.2.l, 9.2.a, 12.2.2.a, 12.2.2.b, 12.2.2.c | PCI-4.0: 1.2.5.15, 2.2.5.15, 2.2.7.19, 3.5.1.30, 4.2.1.1.27, 4.2.1.19, 8.3.2.48, 8.3.2.49 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 10.2 | SOC2: cc_6_2, cc_6_7",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_secure_transfer_required_is_enabled,Storage account has secure transfer required enabled,pass,high,storage,tfstatevignesh001,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/tfstate-rg/providers/Microsoft.Storage/storageAccounts/tfstatevignesh001,centralindia,Storage account tfstatevignesh001 from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has secure transfer required enabled.,"Enforce **HTTPS-only** on all storage accounts (`enableHttpsTrafficOnly`) and use modern TLS.
Apply **least privilege** to SAS and keys, rotate if exposure is suspected, and use **defense in depth**: prefer private endpoints, restrict public access, block `HTTP` at network controls, and ensure all clients use `https://` endpoints.","C5-2025: OIS-08.02B | CCC-v2025.10: CCC.Core.CN01.AR01, CCC.Core.CN01.AR03 | CIS-2.0: 3.1 | CIS-2.1: 3.1 | CIS-3.0: 4.1 | CIS-4.0: 10.3.4 | CIS-5.0: 9.3.4 | ENS-RD2022: mp.com.3.az.sa.1 | HIPAA: 164_312_a_2_iv, 164_312_c_1, 164_312_c_2, 164_312_e_1, 164_312_e_2_i, 164_312_e_2_ii | ISO27001-2022: A.8.12, A.8.14, A.8.24 | MITRE-ATTACK: T1040 | NIS2: 6.7.2.i, 6.7.2.l, 9.2.a, 12.2.2.a, 12.2.2.b, 12.2.2.c | PCI-4.0: 1.2.5.15, 2.2.5.15, 2.2.7.19, 3.5.1.30, 4.2.1.1.27, 4.2.1.19, 8.3.2.48, 8.3.2.49 | RBI-Cyber-Security-Framework: annex_i_1_3 | SecNumCloud-3.2: 10.2 | SOC2: cc_6_2, cc_6_7",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
,storage_smb_channel_encryption_with_secure_algorithm,Storage account uses AES-256-GCM for SMB channel encryption on file shares,fail,medium,storage,ref3tierst7mog1c,/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Storage/storageAccounts/ref3tierst7mog1c/fileServices/default,global,Storage account ref3tierst7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have SMB channel encryption enabled for file shares.,"Enforce **defense in depth** by restricting SMB channel encryption to `AES-256-GCM` on SMB `3.1.1`, removing weaker options.

- Prefer private access (private endpoints/VPN)
- Require secure transfer and modern TLS
- Apply **least privilege** on shares
- Validate client support and monitor connections during rollout","CCC-v2025.10: CCC.Core.CN01.AR01, CCC.Core.CN11.AR01 | CIS-4.0: 10.1.3 | CIS-5.0: 9.1.3 | SecNumCloud-3.2: 10.2",2026-06-27 09:46:44.662891,843e85de-3f5f-4614-967a-9f39f1fe9ba7
